ticker,codigo,operadora,tema
FMXSICM.MX,FMXSICM,Franklin Templeton,Clave opaca (sin tema en la clave)
FMXSICX+.MX,FMXSICX+,Franklin Templeton,Clave opaca (sin tema en la clave)
FMXSICX.MX,FMXSICX,Franklin Templeton,Clave opaca (sin tema en la clave)
FMXSICXF.MX,FMXSICXF,Franklin Templeton,Clave opaca (sin tema en la clave)
FMXTRA.MX,FMXTRA,Franklin Templeton,Clave opaca (sin tema en la clave)
FMXTRF7.MX,FMXTRF7,Franklin Templeton,Deuda (generica / plazo n/d)
FMXTRFD7.MX,FMXTRFD7,Franklin Templeton,Deuda (generica / plazo n/d)
FMXTRM7.MX,FMXTRM7,Franklin Templeton,Clave opaca (sin tema en la clave)
FMXTRMC7.MX,FMXTRMC7,Franklin Templeton,Clave opaca (sin tema en la clave)
FMXTRMD7.MX,FMXTRMD7,Franklin Templeton,Clave opaca (sin tema en la clave)
FMXTRX7.MX,FMXTRX7,Franklin Templeton,Clave opaca (sin tema en la clave)
FMXTRXF0.MX,FMXTRXF0,Franklin Templeton,Clave opaca (sin tema en la clave)
FMXUSAF+.MX,FMXUSAF+,Franklin Templeton,Renta variable internacional / global
FMXUSAF.MX,FMXUSAF,Franklin Templeton,Renta variable internacional / global
FMXUSAM+.MX,FMXUSAM+,Franklin Templeton,Renta variable internacional / global
FMXUSAM.MX,FMXUSAM,Franklin Templeton,Renta variable internacional / global
FMXUSAX+.MX,FMXUSAX+,Franklin Templeton,Renta variable internacional / global
FMXUSAX.MX,FMXUSAX,Franklin Templeton,Renta variable internacional / global
FMXUSDF+.MX,FMXUSDF+,Franklin Templeton,Cobertura cambiaria / dolares (USD)
FMXUSDF.MX,FMXUSDF,Franklin Templeton,Cobertura cambiaria / dolares (USD)
FMXUSDM.MX,FMXUSDM,Franklin Templeton,Cobertura cambiaria / dolares (USD)
FMXUSDX+.MX,FMXUSDX+,Franklin Templeton,Cobertura cambiaria / dolares (USD)
FMXUSDX.MX,FMXUSDX,Franklin Templeton,Cobertura cambiaria / dolares (USD)
FONDEOA.MX,FONDEOA,SURA,Mercado de dinero / liquidez
FONDEOBF0.MX,FONDEOBF0,SURA,Mercado de dinero / liquidez
FONDEOBF1.MX,FONDEOBF1,SURA,Mercado de dinero / liquidez
FONDEOBF2.MX,FONDEOBF2,SURA,Mercado de dinero / liquidez
FONDEOBF3.MX,FONDEOBF3,SURA,Mercado de dinero / liquidez
FONDEOBFE.MX,FONDEOBFE,SURA,Mercado de dinero / liquidez
FONDEOBFF.MX,FONDEOBFF,SURA,Mercado de dinero / liquidez
FONDEOBFI.MX,FONDEOBFI,SURA,Mercado de dinero / liquidez
FONDEOBFP.MX,FONDEOBFP,SURA,Mercado de dinero / liquidez
FONDEOBM0.MX,FONDEOBM0,SURA,Mercado de dinero / liquidez
FONDEOBM1.MX,FONDEOBM1,SURA,Mercado de dinero / liquidez
FONDEOBM2.MX,FONDEOBM2,SURA,Mercado de dinero / liquidez
FONDEOBOE0.MX,FONDEOBOE0,SURA,Mercado de dinero / liquidez
FONDEOBOE2.MX,FONDEOBOE2,SURA,Mercado de dinero / liquidez
FONDEOBOE3.MX,FONDEOBOE3,SURA,Mercado de dinero / liquidez
FONDEOBOE4.MX,FONDEOBOE4,SURA,Mercado de dinero / liquidez
FONDEOBOE5.MX,FONDEOBOE5,SURA,Mercado de dinero / liquidez
FONDEOEMP.MX,FONDEOEMP,SURA,Mercado de dinero / liquidez
FONSER1A.MX,FONSER1A,Santander,Clave opaca (sin tema en la clave)
FONSER1B1.MX,FONSER1B1,Santander,Clave opaca (sin tema en la clave)
FONSER1B2.MX,FONSER1B2,Santander,Clave opaca (sin tema en la clave)
FONSER1B3.MX,FONSER1B3,Santander,Clave opaca (sin tema en la clave)
FONSER1B4.MX,FONSER1B4,Santander,Clave opaca (sin tema en la clave)
FONSER1B5.MX,FONSER1B5,Santander,Clave opaca (sin tema en la clave)
FONSER1B6.MX,FONSER1B6,Santander,Clave opaca (sin tema en la clave)
FONSER1B7.MX,FONSER1B7,Santander,Clave opaca (sin tema en la clave)
FONSER1BD.MX,FONSER1BD,Santander,Clave opaca (sin tema en la clave)
FONSER1E0.MX,FONSER1E0,Santander,Clave opaca (sin tema en la clave)
FONSER1E1.MX,FONSER1E1,Santander,Clave opaca (sin tema en la clave)
FONSER1E2.MX,FONSER1E2,Santander,Clave opaca (sin tema en la clave)
FONSER1E3.MX,FONSER1E3,Santander,Clave opaca (sin tema en la clave)
FONSER1E4.MX,FONSER1E4,Santander,Clave opaca (sin tema en la clave)
FONSER1F.MX,FONSER1F,Santander,Clave opaca (sin tema en la clave)
FONSER1GS.MX,FONSER1GS,Santander,Clave opaca (sin tema en la clave)
FONSER1M0.MX,FONSER1M0,Santander,Clave opaca (sin tema en la clave)
FONSER1M1.MX,FONSER1M1,Santander,Clave opaca (sin tema en la clave)
FONSER1M2.MX,FONSER1M2,Santander,Clave opaca (sin tema en la clave)
FONSER1M3.MX,FONSER1M3,Santander,Clave opaca (sin tema en la clave)
FONSER1M4.MX,FONSER1M4,Santander,Clave opaca (sin tema en la clave)
FONSER1MA.MX,FONSER1MA,Santander,Clave opaca (sin tema en la clave)
FONSER1MD.MX,FONSER1MD,Santander,Clave opaca (sin tema en la clave)
FONSER1Z.MX,FONSER1Z,Santander,Clave opaca (sin tema en la clave)
FSUSA0B1YO.MX,FSUSA0B1YO,Otras / boutiques,Renta variable internacional / global
FT-BONDBM3.MX,FT-BONDBM3,Franklin Templeton,Clave opaca (sin tema en la clave)
FT-BONDBM5.MX,FT-BONDBM5,Franklin Templeton,Clave opaca (sin tema en la clave)
FT-BONOBE2.MX,FT-BONOBE2,Franklin Templeton,Clave opaca (sin tema en la clave)
FT-BONOBF3.MX,FT-BONOBF3,Franklin Templeton,Clave opaca (sin tema en la clave)
FT-CORPBF2.MX,FT-CORPBF2,Franklin Templeton,Deuda corporativa / privada
FT-CORPBF3.MX,FT-CORPBF3,Franklin Templeton,Deuda corporativa / privada
FT-EUROBF3.MX,FT-EUROBF3,Franklin Templeton,Renta variable internacional / global
FT-EUROBF4.MX,FT-EUROBF4,Franklin Templeton,Renta variable internacional / global
FT-GLOBBE1.MX,FT-GLOBBE1,Franklin Templeton,Renta variable internacional / global
FT-GLOBBF3.MX,FT-GLOBBF3,Franklin Templeton,Renta variable internacional / global
FT-MEXABM2.MX,FT-MEXABM2,Franklin Templeton,Renta variable nacional (IPC)
FT-MEXABM4.MX,FT-MEXABM4,Franklin Templeton,Renta variable nacional (IPC)
GBM102A.MX,GBM102A,GBM,Clave opaca (sin tema en la clave)
GBM102B.MX,GBM102B,GBM,Clave opaca (sin tema en la clave)
GBM103A.MX,GBM103A,GBM,Clave opaca (sin tema en la clave)
GBM103B.MX,GBM103B,GBM,Clave opaca (sin tema en la clave)
GBM104A.MX,GBM104A,GBM,Clave opaca (sin tema en la clave)
GBM104B.MX,GBM104B,GBM,Clave opaca (sin tema en la clave)
GBM105A.MX,GBM105A,GBM,Clave opaca (sin tema en la clave)
GBM105BE3.MX,GBM105BE3,GBM,Clave opaca (sin tema en la clave)
GBM105BE4.MX,GBM105BE4,GBM,Clave opaca (sin tema en la clave)
GBM105BO1.MX,GBM105BO1,GBM,Clave opaca (sin tema en la clave)
GBM105BO2.MX,GBM105BO2,GBM,Clave opaca (sin tema en la clave)
GBM105BO3.MX,GBM105BO3,GBM,Clave opaca (sin tema en la clave)
GBM105BO4.MX,GBM105BO4,GBM,Clave opaca (sin tema en la clave)
GBM106A.MX,GBM106A,GBM,Clave opaca (sin tema en la clave)
GBM106BM.MX,GBM106BM,GBM,Clave opaca (sin tema en la clave)
GBM106BO.MX,GBM106BO,GBM,Clave opaca (sin tema en la clave)
GBM110A.MX,GBM110A,GBM,Clave opaca (sin tema en la clave)
GBM110BM.MX,GBM110BM,GBM,Clave opaca (sin tema en la clave)
GBM110BO.MX,GBM110BO,GBM,Clave opaca (sin tema en la clave)
GBM112A.MX,GBM112A,GBM,Clave opaca (sin tema en la clave)
GBM112BO.MX,GBM112BO,GBM,Clave opaca (sin tema en la clave)
GBM112BPF.MX,GBM112BPF,GBM,Clave opaca (sin tema en la clave)
GBM113A.MX,GBM113A,GBM,Clave opaca (sin tema en la clave)
GBM113BES.MX,GBM113BES,GBM,Clave opaca (sin tema en la clave)
GBM113BM.MX,GBM113BM,GBM,Clave opaca (sin tema en la clave)
GBM114A.MX,GBM114A,GBM,Clave opaca (sin tema en la clave)
GBM114BE.MX,GBM114BE,GBM,Clave opaca (sin tema en la clave)
GBM114BM.MX,GBM114BM,GBM,Clave opaca (sin tema en la clave)
GBM114BO.MX,GBM114BO,GBM,Clave opaca (sin tema en la clave)
GBM116A.MX,GBM116A,GBM,Clave opaca (sin tema en la clave)
GBM116BE.MX,GBM116BE,GBM,Clave opaca (sin tema en la clave)
GBM116BM.MX,GBM116BM,GBM,Clave opaca (sin tema en la clave)
GBM116BO.MX,GBM116BO,GBM,Clave opaca (sin tema en la clave)
GBM117A.MX,GBM117A,GBM,Clave opaca (sin tema en la clave)
GBM117BO.MX,GBM117BO,GBM,Clave opaca (sin tema en la clave)
GBM118A.MX,GBM118A,GBM,Clave opaca (sin tema en la clave)
GBM118BM.MX,GBM118BM,GBM,Clave opaca (sin tema en la clave)
GBM118BO.MX,GBM118BO,GBM,Clave opaca (sin tema en la clave)
GBM118BOS.MX,GBM118BOS,GBM,Clave opaca (sin tema en la clave)
GBM119A.MX,GBM119A,GBM,Clave opaca (sin tema en la clave)
GBM119BM.MX,GBM119BM,GBM,Clave opaca (sin tema en la clave)
GBM120A.MX,GBM120A,GBM,Clave opaca (sin tema en la clave)
GBM120BM.MX,GBM120BM,GBM,Clave opaca (sin tema en la clave)
GBM121A.MX,GBM121A,GBM,Clave opaca (sin tema en la clave)
GBM121BM.MX,GBM121BM,GBM,Clave opaca (sin tema en la clave)
GBMAAAA.MX,GBMAAAA,GBM,Clave opaca (sin tema en la clave)
GBMAAABE.MX,GBMAAABE,GBM,Clave opaca (sin tema en la clave)
GBMAAABES.MX,GBMAAABES,GBM,Clave opaca (sin tema en la clave)
GBMAAABM.MX,GBMAAABM,GBM,Clave opaca (sin tema en la clave)
GBMAAABME.MX,GBMAAABME,GBM,Clave opaca (sin tema en la clave)
GBMAAABO.MX,GBMAAABO,GBM,Clave opaca (sin tema en la clave)
GBMAAABOS.MX,GBMAAABOS,GBM,Clave opaca (sin tema en la clave)
GBMAAABX.MX,GBMAAABX,GBM,Clave opaca (sin tema en la clave)
GBMAGRA.MX,GBMAGRA,GBM,Clave opaca (sin tema en la clave)
GBMAGRB.MX,GBMAGRB,GBM,Clave opaca (sin tema en la clave)
GBMALFAA.MX,GBMALFAA,GBM,Clave opaca (sin tema en la clave)
GBMALFABE.MX,GBMALFABE,GBM,Clave opaca (sin tema en la clave)
GBMALFABE1.MX,GBMALFABE1,GBM,Clave opaca (sin tema en la clave)
GBMALFABES.MX,GBMALFABES,GBM,Clave opaca (sin tema en la clave)
GBMALFABFF.MX,GBMALFABFF,GBM,Deuda (generica / plazo n/d)
GBMALFABM.MX,GBMALFABM,GBM,Clave opaca (sin tema en la clave)
GBMALFABM1.MX,GBMALFABM1,GBM,Clave opaca (sin tema en la clave)
GBMALFABME.MX,GBMALFABME,GBM,Clave opaca (sin tema en la clave)
GBMALFABMS.MX,GBMALFABMS,GBM,Clave opaca (sin tema en la clave)
GBMALFABO.MX,GBMALFABO,GBM,Clave opaca (sin tema en la clave)
GBMALFABOS.MX,GBMALFABOS,GBM,Clave opaca (sin tema en la clave)
GBMALFABX.MX,GBMALFABX,GBM,Clave opaca (sin tema en la clave)
GBMCASHA.MX,GBMCASHA,GBM,Mercado de dinero / liquidez
GBMCASHBFF.MX,GBMCASHBFF,GBM,Mercado de dinero / liquidez
GBMCASHBM.MX,GBMCASHBM,GBM,Mercado de dinero / liquidez
GBMCASHBO.MX,GBMCASHBO,GBM,Mercado de dinero / liquidez
GBMCASHBOS.MX,GBMCASHBOS,GBM,Mercado de dinero / liquidez
GBMCREA.MX,GBMCREA,GBM,Mixtos / balanceados / perfilados
GBMCREBE.MX,GBMCREBE,GBM,Mixtos / balanceados / perfilados
GBMCREBFF.MX,GBMCREBFF,GBM,Mixtos / balanceados / perfilados
GBMCREBM.MX,GBMCREBM,GBM,Mixtos / balanceados / perfilados
GBMCREBME.MX,GBMCREBME,GBM,Mixtos / balanceados / perfilados
GBMCREBMM.MX,GBMCREBMM,GBM,Mixtos / balanceados / perfilados
GBMCREBO.MX,GBMCREBO,GBM,Mixtos / balanceados / perfilados
GBMCREBOS.MX,GBMCREBOS,GBM,Mixtos / balanceados / perfilados
GBMCREBP.MX,GBMCREBP,GBM,Mixtos / balanceados / perfilados
GBMDINTA.MX,GBMDINTA,GBM,Clave opaca (sin tema en la clave)
GBMDINTBE.MX,GBMDINTBE,GBM,Clave opaca (sin tema en la clave)
GBMDINTBES.MX,GBMDINTBES,GBM,Clave opaca (sin tema en la clave)
GBMDINTBFF.MX,GBMDINTBFF,GBM,Deuda (generica / plazo n/d)
GBMDINTBM.MX,GBMDINTBM,GBM,Clave opaca (sin tema en la clave)
GBMDINTBMS.MX,GBMDINTBMS,GBM,Clave opaca (sin tema en la clave)
GBMDINTBO.MX,GBMDINTBO,GBM,Clave opaca (sin tema en la clave)
GBMDINTBOS.MX,GBMDINTBOS,GBM,Clave opaca (sin tema en la clave)
GBMDINTBX.MX,GBMDINTBX,GBM,Clave opaca (sin tema en la clave)
GBMDIV2A.MX,GBMDIV2A,GBM,Clave opaca (sin tema en la clave)
GBMDIV2BE.MX,GBMDIV2BE,GBM,Clave opaca (sin tema en la clave)
GBMDIV2BM.MX,GBMDIV2BM,GBM,Clave opaca (sin tema en la clave)
GBMDIV2BO.MX,GBMDIV2BO,GBM,Clave opaca (sin tema en la clave)
GBMDOL.MX,GBMDOL,GBM,Cobertura cambiaria / dolares (USD)
GBMDOLA.MX,GBMDOLA,GBM,Cobertura cambiaria / dolares (USD)
GBMDOLBE.MX,GBMDOLBE,GBM,Cobertura cambiaria / dolares (USD)
GBMDOLBFF.MX,GBMDOLBFF,GBM,Cobertura cambiaria / dolares (USD)
GBMDOLBM.MX,GBMDOLBM,GBM,Cobertura cambiaria / dolares (USD)
GBMDOLBM1.MX,GBMDOLBM1,GBM,Cobertura cambiaria / dolares (USD)
GBMDOLBME.MX,GBMDOLBME,GBM,Cobertura cambiaria / dolares (USD)
GBMDOLBMS.MX,GBMDOLBMS,GBM,Cobertura cambiaria / dolares (USD)
GBMDOLBO.MX,GBMDOLBO,GBM,Cobertura cambiaria / dolares (USD)
GBMDOLBO2.MX,GBMDOLBO2,GBM,Cobertura cambiaria / dolares (USD)
GBMDOLBOS.MX,GBMDOLBOS,GBM,Cobertura cambiaria / dolares (USD)
GBMDOLBX.MX,GBMDOLBX,GBM,Cobertura cambiaria / dolares (USD)
GBMF2A.MX,GBMF2A,GBM,Clave opaca (sin tema en la clave)
GBMF2BE.MX,GBMF2BE,GBM,Clave opaca (sin tema en la clave)
GBMF2BES.MX,GBMF2BES,GBM,Clave opaca (sin tema en la clave)
GBMF2BF.MX,GBMF2BF,GBM,Clave opaca (sin tema en la clave)
GBMF2BFF.MX,GBMF2BFF,GBM,Deuda (generica / plazo n/d)
GBMF2BFS.MX,GBMF2BFS,GBM,Clave opaca (sin tema en la clave)
GBMF2BM.MX,GBMF2BM,GBM,Clave opaca (sin tema en la clave)
GBMF2BME.MX,GBMF2BME,GBM,Clave opaca (sin tema en la clave)
GBMF2BMS.MX,GBMF2BMS,GBM,Clave opaca (sin tema en la clave)
GBMF2BX.MX,GBMF2BX,GBM,Clave opaca (sin tema en la clave)
GBMF3A.MX,GBMF3A,GBM,Clave opaca (sin tema en la clave)
GBMF3BE.MX,GBMF3BE,GBM,Clave opaca (sin tema en la clave)
GBMF3BES.MX,GBMF3BES,GBM,Clave opaca (sin tema en la clave)
GBMF3BF.MX,GBMF3BF,GBM,Clave opaca (sin tema en la clave)
GBMF3BFF.MX,GBMF3BFF,GBM,Deuda (generica / plazo n/d)
GBMF3BFS.MX,GBMF3BFS,GBM,Clave opaca (sin tema en la clave)
GBMF3BM.MX,GBMF3BM,GBM,Clave opaca (sin tema en la clave)
GBMF3BMS.MX,GBMF3BMS,GBM,Clave opaca (sin tema en la clave)
GBMF3BX.MX,GBMF3BX,GBM,Clave opaca (sin tema en la clave)
GBMGLBA.MX,GBMGLBA,GBM,Renta variable internacional / global
GBMGLBB1.MX,GBMGLBB1,GBM,Renta variable internacional / global
GBMGUBA.MX,GBMGUBA,GBM,Deuda gubernamental
GBMGUBBE.MX,GBMGUBBE,GBM,Deuda gubernamental
GBMGUBBF.MX,GBMGUBBF,GBM,Deuda gubernamental
GBMGUBBM.MX,GBMGUBBM,GBM,Deuda gubernamental
GBMGUBBX.MX,GBMGUBBX,GBM,Deuda gubernamental
GBMGUBLA.MX,GBMGUBLA,GBM,Deuda gubernamental
GBMGUBLBE.MX,GBMGUBLBE,GBM,Deuda gubernamental
GBMGUBLBES.MX,GBMGUBLBES,GBM,Deuda gubernamental
GBMGUBLBF.MX,GBMGUBLBF,GBM,Deuda gubernamental
GBMGUBLBFS.MX,GBMGUBLBFS,GBM,Deuda gubernamental
GBMGUBLBM.MX,GBMGUBLBM,GBM,Deuda gubernamental
GBMGUBLBME.MX,GBMGUBLBME,GBM,Deuda gubernamental
GBMGUBLBMM.MX,GBMGUBLBMM,GBM,Deuda gubernamental
GBMGUBLBMS.MX,GBMGUBLBMS,GBM,Deuda gubernamental
GBMINTA.MX,GBMINTA,GBM,Clave opaca (sin tema en la clave)
GBMINTBE.MX,GBMINTBE,GBM,Clave opaca (sin tema en la clave)
GBMINTBES.MX,GBMINTBES,GBM,Clave opaca (sin tema en la clave)
GBMINTBFF.MX,GBMINTBFF,GBM,Deuda (generica / plazo n/d)
GBMINTBM.MX,GBMINTBM,GBM,Clave opaca (sin tema en la clave)
GBMINTBME.MX,GBMINTBME,GBM,Clave opaca (sin tema en la clave)
GBMINTBO.MX,GBMINTBO,GBM,Clave opaca (sin tema en la clave)
GBMINTBOS.MX,GBMINTBOS,GBM,Clave opaca (sin tema en la clave)
GBMINTBX.MX,GBMINTBX,GBM,Clave opaca (sin tema en la clave)
GBMM3A.MX,GBMM3A,GBM,Clave opaca (sin tema en la clave)
GBMM3BE.MX,GBMM3BE,GBM,Clave opaca (sin tema en la clave)
GBMM3BEP.MX,GBMM3BEP,GBM,Clave opaca (sin tema en la clave)
GBMM3BES.MX,GBMM3BES,GBM,Clave opaca (sin tema en la clave)
GBMM3BME.MX,GBMM3BME,GBM,Clave opaca (sin tema en la clave)
GBMMODA.MX,GBMMODA,GBM,Clave opaca (sin tema en la clave)
GBMMODBE.MX,GBMMODBE,GBM,Clave opaca (sin tema en la clave)
GBMMODBFF.MX,GBMMODBFF,GBM,Deuda (generica / plazo n/d)
GBMMODBM.MX,GBMMODBM,GBM,Clave opaca (sin tema en la clave)
GBMMODBME.MX,GBMMODBME,GBM,Clave opaca (sin tema en la clave)
GBMMODBMM.MX,GBMMODBMM,GBM,Clave opaca (sin tema en la clave)
GBMMODBO.MX,GBMMODBO,GBM,Clave opaca (sin tema en la clave)
GBMMODBOS.MX,GBMMODBOS,GBM,Clave opaca (sin tema en la clave)
GBMMODBX.MX,GBMMODBX,GBM,Clave opaca (sin tema en la clave)
GBMNEARA.MX,GBMNEARA,GBM,Renta variable nacional (IPC)
GBMNEARBE.MX,GBMNEARBE,GBM,Renta variable nacional (IPC)
GBMNEARBES.MX,GBMNEARBES,GBM,Renta variable nacional (IPC)
GBMNEARBFF.MX,GBMNEARBFF,GBM,Renta variable nacional (IPC)
GBMNEARBM.MX,GBMNEARBM,GBM,Renta variable nacional (IPC)
GBMNEARBME.MX,GBMNEARBME,GBM,Renta variable nacional (IPC)
GBMNEARBO.MX,GBMNEARBO,GBM,Renta variable nacional (IPC)
GBMNEARBOS.MX,GBMNEARBOS,GBM,Renta variable nacional (IPC)
GBMNEARBX.MX,GBMNEARBX,GBM,Renta variable nacional (IPC)
GBMPATA.MX,GBMPATA,GBM,Mixtos / balanceados / perfilados
GBMPATBE.MX,GBMPATBE,GBM,Mixtos / balanceados / perfilados
GBMPATBES.MX,GBMPATBES,GBM,Mixtos / balanceados / perfilados
GBMPATBF.MX,GBMPATBF,GBM,Mixtos / balanceados / perfilados
GBMPATBFF.MX,GBMPATBFF,GBM,Mixtos / balanceados / perfilados
GBMPATBFS.MX,GBMPATBFS,GBM,Mixtos / balanceados / perfilados
GBMPATBM.MX,GBMPATBM,GBM,Mixtos / balanceados / perfilados
GBMPATBME.MX,GBMPATBME,GBM,Mixtos / balanceados / perfilados
GBMPATBMS.MX,GBMPATBMS,GBM,Mixtos / balanceados / perfilados
GBMPATBX.MX,GBMPATBX,GBM,Mixtos / balanceados / perfilados
GBMPBOLA.MX,GBMPBOLA,GBM,Deuda mediano plazo
GBMPBOLB.MX,GBMPBOLB,GBM,Deuda mediano plazo
GBMPCONA.MX,GBMPCONA,GBM,Deuda mediano plazo
GBMPCONB.MX,GBMPCONB,GBM,Deuda mediano plazo
GBMPDEUA.MX,GBMPDEUA,GBM,Deuda mediano plazo
GBMPDEUB.MX,GBMPDEUB,GBM,Deuda mediano plazo
GBMRETOA.MX,GBMRETOA,GBM,Clave opaca (sin tema en la clave)
GBMRETOBE.MX,GBMRETOBE,GBM,Clave opaca (sin tema en la clave)
GBMRETOBES.MX,GBMRETOBES,GBM,Clave opaca (sin tema en la clave)
GBMRETOBF.MX,GBMRETOBF,GBM,Clave opaca (sin tema en la clave)
GBMRETOBFF.MX,GBMRETOBFF,GBM,Deuda (generica / plazo n/d)
GBMRETOBM.MX,GBMRETOBM,GBM,Clave opaca (sin tema en la clave)
GBMRETOBME.MX,GBMRETOBME,GBM,Clave opaca (sin tema en la clave)
GBMRETOBX.MX,GBMRETOBX,GBM,Clave opaca (sin tema en la clave)
GBMTRVA.MX,GBMTRVA,GBM,Renta variable nacional (IPC)
GBMTRVBE.MX,GBMTRVBE,GBM,Renta variable (region n/d)
GBMTRVBES.MX,GBMTRVBES,GBM,Renta variable (region n/d)
GBMTRVBFF.MX,GBMTRVBFF,GBM,Deuda (generica / plazo n/d)
GBMTRVBM.MX,GBMTRVBM,GBM,Renta variable (region n/d)
GBMTRVBME.MX,GBMTRVBME,GBM,Renta variable (region n/d)
GBMTRVBMS.MX,GBMTRVBMS,GBM,Renta variable (region n/d)
GBMTRVBO.MX,GBMTRVBO,GBM,Renta variable (region n/d)
GBMTRVBOS.MX,GBMTRVBOS,GBM,Renta variable (region n/d)
GBMTRVBX.MX,GBMTRVBX,GBM,Renta variable (region n/d)
GBMUSDA.MX,GBMUSDA,GBM,Cobertura cambiaria / dolares (USD)
GBMUSDBE.MX,GBMUSDBE,GBM,Cobertura cambiaria / dolares (USD)
GBMUSDBM.MX,GBMUSDBM,GBM,Cobertura cambiaria / dolares (USD)
GBMUSDBO.MX,GBMUSDBO,GBM,Cobertura cambiaria / dolares (USD)
GBMUSDBOS.MX,GBMUSDBOS,GBM,Cobertura cambiaria / dolares (USD)
GBMV1A.MX,GBMV1A,GBM,Clave opaca (sin tema en la clave)
GBMV1BFF.MX,GBMV1BFF,GBM,Deuda (generica / plazo n/d)
GBMV1BGBMF.MX,GBMV1BGBMF,GBM,Clave opaca (sin tema en la clave)
GBMV1BGBMM.MX,GBMV1BGBMM,GBM,Clave opaca (sin tema en la clave)
GBMV1BO.MX,GBMV1BO,GBM,Clave opaca (sin tema en la clave)
GBMV2A.MX,GBMV2A,GBM,Clave opaca (sin tema en la clave)
GBMV2BGBMM.MX,GBMV2BGBMM,GBM,Clave opaca (sin tema en la clave)
GBMV2BO.MX,GBMV2BO,GBM,Clave opaca (sin tema en la clave)
GLOBAL+B-E1.MX,GLOBAL+B-E1,Otras / boutiques,Renta variable internacional / global
GLOBAL+B-E2.MX,GLOBAL+B-E2,Otras / boutiques,Renta variable internacional / global
GLOBAL+B-F2.MX,GLOBAL+B-F2,Otras / boutiques,Renta variable internacional / global
GLOBAL+B-M1.MX,GLOBAL+B-M1,Otras / boutiques,Renta variable internacional / global
GLREITSA.MX,GLREITSA,Principal,Clave opaca (sin tema en la clave)
GLREITSEC.MX,GLREITSEC,Principal,Clave opaca (sin tema en la clave)
GLREITSFA.MX,GLREITSFA,Principal,Clave opaca (sin tema en la clave)
GLREITSFB.MX,GLREITSFB,Principal,Clave opaca (sin tema en la clave)
GLREITSFC.MX,GLREITSFC,Principal,Clave opaca (sin tema en la clave)
GLREITSFFX.MX,GLREITSFFX,Principal,Deuda (generica / plazo n/d)
GLREITSXA.MX,GLREITSXA,Principal,Clave opaca (sin tema en la clave)
GLREITSXB.MX,GLREITSXB,Principal,Clave opaca (sin tema en la clave)
GLREITSXC.MX,GLREITSXC,Principal,Clave opaca (sin tema en la clave)
GOLD1+B0-D.MX,GOLD1+B0-D,Otras / boutiques,Renta variable internacional / global
GOLD1+B1-C.MX,GOLD1+B1-C,Otras / boutiques,Renta variable internacional / global
GOLD2+B1-A.MX,GOLD2+B1-A,Otras / boutiques,Renta variable internacional / global
GOLD2+B1-C.MX,GOLD2+B1-C,Otras / boutiques,Renta variable internacional / global
GOLD2+M1-B.MX,GOLD2+M1-B,Otras / boutiques,Renta variable internacional / global
GOLD3+A.MX,GOLD3+A,Otras / boutiques,Renta variable internacional / global
GOLD3+B0-E.MX,GOLD3+B0-E,Otras / boutiques,Renta variable internacional / global
GOLD3+B1-C.MX,GOLD3+B1-C,Otras / boutiques,Renta variable internacional / global
GOLD3+B2-A.MX,GOLD3+B2-A,Otras / boutiques,Renta variable internacional / global
GOLD3+M2-A.MX,GOLD3+M2-A,Otras / boutiques,Renta variable internacional / global
GOLD4+B0-E.MX,GOLD4+B0-E,Otras / boutiques,Renta variable internacional / global
GOLD4+B1-D.MX,GOLD4+B1-D,Otras / boutiques,Renta variable internacional / global
GOLD4+M2-B.MX,GOLD4+M2-B,Otras / boutiques,Renta variable internacional / global
GOLD5+B0-E.MX,GOLD5+B0-E,Otras / boutiques,Renta variable internacional / global
HEYGBO.MX,HEYGBO,Otras / boutiques,Clave opaca (sin tema en la clave)
HSBC-70BI2.MX,HSBC-70BI2,HSBC,Clave opaca (sin tema en la clave)
HSBC-80BI1.MX,HSBC-80BI1,HSBC,Clave opaca (sin tema en la clave)
HSBC-80BI3.MX,HSBC-80BI3,HSBC,Clave opaca (sin tema en la clave)
HSBC-90A.MX,HSBC-90A,HSBC,Clave opaca (sin tema en la clave)
HSBC-90BI1.MX,HSBC-90BI1,HSBC,Clave opaca (sin tema en la clave)
HSBC-90BI3.MX,HSBC-90BI3,HSBC,Clave opaca (sin tema en la clave)
HSBC-D2BIE2.MX,HSBC-D2BIE2,HSBC,Deuda mediano plazo
HSBC-F1BFU.MX,HSBC-F1BFU,HSBC,Clave opaca (sin tema en la clave)
HSBCBALA.MX,HSBCBALA,HSBC,Mixtos / balanceados / perfilados
HSBCBALBFA.MX,HSBCBALBFA,HSBC,Mixtos / balanceados / perfilados
HSBCBALBFE.MX,HSBCBALBFE,HSBC,Mixtos / balanceados / perfilados
HSBCBALBFP.MX,HSBCBALBFP,HSBC,Mixtos / balanceados / perfilados
HSBCBALBFS.MX,HSBCBALBFS,HSBC,Mixtos / balanceados / perfilados
HSBCBALBFU.MX,HSBCBALBFU,HSBC,Mixtos / balanceados / perfilados
HSBCBALBFV.MX,HSBCBALBFV,HSBC,Mixtos / balanceados / perfilados
HSBCBALBI1.MX,HSBCBALBI1,HSBC,Mixtos / balanceados / perfilados
HSBCBALBMX.MX,HSBCBALBMX,HSBC,Mixtos / balanceados / perfilados
